state,district,market,commodity,variety,min_price,max_price,modal_price
Uttar Pradesh,Gautam Budh Nagar,Javer,Tomato,Other,0,800,700
Uttar Pradesh,Ghaziabad,Hapur,Apple,Delicious,5700,6000,5850
Uttar Pradesh,Ghaziabad,Hapur,Arhar Dal(Tur Dal),Arhar Dal(Tur),6000,6150,6080
Uttar Pradesh,Ghaziabad,Hapur,Banana,Medium,1200,1350,1260
Uttar Pradesh,Ghaziabad,Hapur,Bengal Gram(Gram)(Whole),Desi (Whole),5250,5450,5330
Uttar Pradesh,Ghaziabad,Hapur,Black Gram Dal (Urd Dal),Black Gram Dal,5400,5650,5500
Uttar Pradesh,Ghaziabad,Hapur,Bottle gourd,Bottle Gourd,1650,2050,1800
Uttar Pradesh,Ghaziabad,Hapur,Brinjal,Round/Long,900,1050,970
Uttar Pradesh,Ghaziabad,Hapur,Cabbage,Cabbage,500,650,570
Uttar Pradesh,Ghaziabad,Hapur,Green Chilli,Green Chilly,2400,2650,2500
Uttar Pradesh,Ghaziabad,Hapur,Gur(Jaggery),Red,2200,2350,2260
Uttar Pradesh,Ghaziabad,Hapur,Lemon,Lemon,2700,2850,2750
Uttar Pradesh,Ghaziabad,Hapur,Mousambi(Sweet Lime),Other,2600,2750,2680
Uttar Pradesh,Ghaziabad,Hapur,Mustard,Mustard,3950,4250,4100
Uttar Pradesh,Ghaziabad,Hapur,Mustard Oil,Other,9150,9400,9250
Uttar Pradesh,Ghaziabad,Hapur,Onion,Red,700,850,760
Uttar Pradesh,Ghaziabad,Hapur,Papaya,Papaya,1200,1450,1300
Uttar Pradesh,Ghaziabad,Hapur,Potato,Desi,550,700,610
Uttar Pradesh,Ghaziabad,Hapur,Raddish,Raddish,250,350,280
Uttar Pradesh,Ghaziabad,Hapur,Rice,III,2550,2750,2670
Uttar Pradesh,Ghaziabad,Hapur,Sugar,Fine,3300,3450,3380
Uttar Pradesh,Ghaziabad,Hapur,Tomato,Deshi,900,1050,970
Uttar Pradesh,Ghaziabad,Hapur,Wheat,Dara,1900,2100,1980
Uttar Pradesh,Jalaun (Orai),Ait,Wheat,Dara,1980,1980,1980
Uttar Pradesh,Jalaun (Orai),Kadaura,Wheat,147 Average,1750,1800,1775
Uttar Pradesh,Jhansi,Baruwasagar,Colacasia,Colacasia,2130,2365,2245
Uttar Pradesh,Jhansi,Baruwasagar,Ginger(Green),Green Ginger,3165,3345,3245
Uttar Pradesh,Jhansi,Chirgaon,Black Gram (Urd Beans)(Whole),Black Gram (Whole),3500,3700,3600
Uttar Pradesh,Jhansi,Chirgaon,Groundnut,Other,3100,3200,3150
Uttar Pradesh,Jhansi,Chirgaon,Wheat,Dara,1800,1850,1825
Uttar Pradesh,Kannuj,Chhibramau(Kannuj),Apple,Delicious,6400,6600,6500
Uttar Pradesh,Kannuj,Chhibramau(Kannuj),Arhar Dal(Tur Dal),Arhar Dal(Tur),6700,6900,6800
Uttar Pradesh,Kannuj,Chhibramau(Kannuj),Banana,Banana - Ripe,2100,2300,2200
Uttar Pradesh,Kannuj,Chhibramau(Kannuj),Bengal Gram(Gram)(Whole),Desi (Whole),4500,4650,4600
Uttar Pradesh,Kannuj,Chhibramau(Kannuj),Black Gram Dal (Urd Dal),Black Gram Dal,6400,6600,6500
Uttar Pradesh,Kannuj,Chhibramau(Kannuj),Brinjal,Round/Long,780,850,800
Uttar Pradesh,Kannuj,Chhibramau(Kannuj),Cabbage,Cabbage,450,480,470
Uttar Pradesh,Kannuj,Chhibramau(Kannuj),Cauliflower,Local,450,500,480
Uttar Pradesh,Kannuj,Chhibramau(Kannuj),Green Chilli,Green Chilly,2000,2200,2100
Uttar Pradesh,Kannuj,Chhibramau(Kannuj),Gur(Jaggery),Red,2300,2450,2400
Uttar Pradesh,Kannuj,Chhibramau(Kannuj),Maize,Yellow,1780,1810,1800
Uttar Pradesh,Kannuj,Chhibramau(Kannuj),Mustard,Lohi Black,3300,3450,3400
Uttar Pradesh,Kannuj,Chhibramau(Kannuj),Mustard Oil,Mustard Oil,8900,9090,9000
Uttar Pradesh,Kannuj,Chhibramau(Kannuj),Onion,Red,780,866,800
Uttar Pradesh,Kannuj,Chhibramau(Kannuj),Paddy(Dhan)(Common),Fine,2300,2450,2400
Uttar Pradesh,Kannuj,Chhibramau(Kannuj),Peas cod,Peas cod,890,1090,1000
Uttar Pradesh,Kannuj,Chhibramau(Kannuj),Potato,Local,450,500,480
Uttar Pradesh,Kannuj,Chhibramau(Kannuj),Rice,III,2340,2540,2500
Uttar Pradesh,Kannuj,Chhibramau(Kannuj),Tomato,Deshi,760,790,780
Uttar Pradesh,Kannuj,Chhibramau(Kannuj),Wheat,Dara,2000,2100,2040
Uttar Pradesh,Kanpur,Rura,Apple,Apple,5500,5800,5800
Uttar Pradesh,Kanpur,Rura,Bajra(Pearl Millet/Cumbu),Deshi,1300,1400,1400
Uttar Pradesh,Kanpur,Rura,Banana,Banana - Ripe,2200,2800,2800
Uttar Pradesh,Kanpur,Rura,Barley (Jau),Dara,1300,1400,1400
Uttar Pradesh,Kanpur,Rura,Bottle gourd,Bottle Gourd,800,900,900
Uttar Pradesh,Kanpur,Rura,Brinjal,Brinjal,950,1000,1000
Uttar Pradesh,Kanpur,Rura,Cabbage,Cabbage,800,900,900
Uttar Pradesh,Kanpur,Rura,Cauliflower,African Sarson,800,900,900
Uttar Pradesh,Kanpur,Rura,Ghee,Ghee,28000,29000,29000
Uttar Pradesh,Kanpur,Rura,Green Chilli,Green Chilly,400,500,500
Uttar Pradesh,Kanpur,Rura,Green Gram (Moong)(Whole),Ankola,5500,5800,5800
Uttar Pradesh,Kanpur,Rura,Guava,Guava,800,900,900
Uttar Pradesh,Kanpur,Rura,Jowar(Sorghum),Annigeri,1300,1400,1400
Uttar Pradesh,Kanpur,Rura,Maize,Hybrid Yellow (Cattle Feed),1400,1500,1500
Uttar Pradesh,Kanpur,Rura,Mustard,Sarson(Black),3400,3800,3800
Uttar Pradesh,Kanpur,Rura,Onion,Red,800,900,900
Uttar Pradesh,Kanpur,Rura,Paddy(Dhan)(Basmati),1121,1770,1775,1775
Uttar Pradesh,Kanpur,Rura,Paddy(Dhan)(Common),Common,1750,1752,1752
Uttar Pradesh,Kanpur,Rura,Potato,Desi,800,900,900
Uttar Pradesh,Kanpur,Rura,Pumpkin,Other,1300,1400,1400
Uttar Pradesh,Kanpur,Rura,Raddish,Other,800,900,900
Uttar Pradesh,Kanpur,Rura,Tomato,Deshi,800,900,900
Uttar Pradesh,Kanpur,Rura,Wheat,Dara,1755,1800,1800
Uttar Pradesh,Kanpur,Rura,Wood,Beete (Rose),400,500,500
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi,Onion,Red,890,900,900
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi,Potato,F.A.Q.,430,440,440
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi,Tomato,Local,840,850,850
Uttar Pradesh,Khiri (Lakhimpur),Tikonia,Gur(Jaggery),Khandsari,3000,3200,3100
Uttar Pradesh,Khiri (Lakhimpur),Tikonia,Gur(Jaggery),Other,475,525,500
Uttar Pradesh,Khiri (Lakhimpur),Tikonia,Gur(Jaggery),Pathari,2050,2150,2100
Uttar Pradesh,Khiri (Lakhimpur),Tikonia,Pumpkin,Pumpkin,320,380,350
Uttar Pradesh,Khiri (Lakhimpur),Tikonia,White Pumpkin,White Pumpkin,280,340,310
Uttar Pradesh,Lakhimpur,Paliakala,Apple,Kasmir/Shimla - II,6390,6435,6410
Uttar Pradesh,Lakhimpur,Paliakala,Arhar Dal(Tur Dal),Arhar Dal(Tur),6350,6410,6380
Uttar Pradesh,Lakhimpur,Paliakala,Banana,Banana - Ripe,1750,1800,1785
Uttar Pradesh,Lakhimpur,Paliakala,Banana - Green,Banana - Green,620,730,670
Uttar Pradesh,Lakhimpur,Paliakala,Bottle gourd,Bottle Gourd,1020,1080,1050
Uttar Pradesh,Lakhimpur,Paliakala,Brinjal,Brinjal,930,1000,960
Uttar Pradesh,Lakhimpur,Paliakala,Cabbage,Cabbage,660,730,700
Uttar Pradesh,Lakhimpur,Paliakala,Capsicum,Capsicum,1690,1750,1720
Uttar Pradesh,Lakhimpur,Paliakala,Cauliflower,Cauliflower,650,740,710
Uttar Pradesh,Lakhimpur,Paliakala,Field Pea,Field Pea,820,890,860
Uttar Pradesh,Lakhimpur,Paliakala,Garlic,Garlic,2510,2560,2540
Uttar Pradesh,Lakhimpur,Paliakala,Ginger(Green),Green Ginger,3500,3600,3540
Uttar Pradesh,Lakhimpur,Paliakala,Grapes,Annabesahai,4210,4260,4240
Uttar Pradesh,Lakhimpur,Paliakala,Green Chilli,Green Chilly,1850,1930,1890
Uttar Pradesh,Lakhimpur,Paliakala,Gur(Jaggery),Pathari,2400,2460,2430
Uttar Pradesh,Lakhimpur,Paliakala,Mustard,Sarson(Black),3050,3110,3085
Uttar Pradesh,Lakhimpur,Paliakala,Mustard Oil,Mustard Oil,9220,9300,9245
Uttar Pradesh,Lakhimpur,Paliakala,Onion,Red,800,870,850
Uttar Pradesh,Lakhimpur,Paliakala,Orange,Nagpuri,1710,1790,1750
Uttar Pradesh,Lakhimpur,Paliakala,Pomegranate,Pomogranate,4110,4160,4140
Uttar Pradesh,Lakhimpur,Paliakala,Potato,Potato,490,530,500
Uttar Pradesh,Lakhimpur,Paliakala,Pumpkin,Pumpkin,1090,1150,1120
Uttar Pradesh,Lakhimpur,Paliakala,Rice,Coarse,2230,2300,2250
Uttar Pradesh,Lakhimpur,Paliakala,Sugar,Chini,3415,3470,3440
Uttar Pradesh,Lakhimpur,Paliakala,Tomato,Tomato,650,730,690
Uttar Pradesh,Lakhimpur,Paliakala,Wheat,Dara,1820,1860,1845
Uttar Pradesh,Mahoba,Charkhari,Bengal Gram(Gram)(Whole),999,4000,4100,4050
Uttar Pradesh,Mahoba,Charkhari,Black Gram (Urd Beans)(Whole),Black Gram (Whole),3700,3800,3750
Uttar Pradesh,Mahoba,Charkhari,Mustard,Big 100 Kg,3400,3500,3450
Uttar Pradesh,Mahoba,Charkhari,Wheat,147 Average,1800,1850,1825
Uttar Pradesh,Mau(Maunathbhanjan),Doharighat,Arhar Dal(Tur Dal),Arhar Dal(Tur),5800,6500,6200
Uttar Pradesh,Mau(Maunathbhanjan),Doharighat,Rice,1009 Kar,1800,2300,2000
Uttar Pradesh,Mau(Maunathbhanjan),Doharighat,Wheat,Dara,1650,1800,1735
Uttar Pradesh,Mirzapur,Mirzapur,Apple,Delicious,6200,6290,6250
Uttar Pradesh,Mirzapur,Mirzapur,Arhar Dal(Tur Dal),Arhar Dal(Tur),6840,6910,6875
Uttar Pradesh,Mirzapur,Mirzapur,Bengal Gram Dal (Chana Dal),Bengal Gram Dal,5400,5470,5430
Uttar Pradesh,Mirzapur,Mirzapur,Bengal Gram(Gram)(Whole),Desi (Whole),4960,5060,5010
Uttar Pradesh,Mirzapur,Mirzapur,Black Gram Dal (Urd Dal),Black Gram Dal,6390,6470,6430
Uttar Pradesh,Mirzapur,Mirzapur,Bottle gourd,Bottle Gourd,945,1010,980
Uttar Pradesh,Mirzapur,Mirzapur,Brinjal,Brinjal,790,850,820
Uttar Pradesh,Mirzapur,Mirzapur,Garlic,Desi,1960,2050,2000
Uttar Pradesh,Mirzapur,Mirzapur,Ginger(Green),Green Ginger,5300,5400,5360
Uttar Pradesh,Mirzapur,Mirzapur,Green Chilli,Green Chilly,1460,1545,1500
Uttar Pradesh,Mirzapur,Mirzapur,Gur(Jaggery),Red,3145,3200,3170
Uttar Pradesh,Mirzapur,Mirzapur,Lentil (Masur)(Whole),Masoor Gola,4375,4445,4410
Uttar Pradesh,Mirzapur,Mirzapur,Mustard,Sarson(Black),4065,4120,4090
Uttar Pradesh,Mirzapur,Mirzapur,Mustard Oil,Mustard Oil,9830,9940,9880
Uttar Pradesh,Mirzapur,Mirzapur,Onion,Red,830,885,860
Uttar Pradesh,Mirzapur,Mirzapur,Peas(Dry),Peas(Dry),4845,4910,4880
Uttar Pradesh,Mirzapur,Mirzapur,Potato,Potato,580,625,600
Uttar Pradesh,Mirzapur,Mirzapur,Rice,Coarse,2300,2345,2320
Uttar Pradesh,Mirzapur,Mirzapur,Tomato,Tomato,475,530,500
Uttar Pradesh,Mirzapur,Mirzapur,Wheat,Dara,1925,1970,1950
Uttar Pradesh,Muradabad,Sambhal,Apple,Delicious,3900,4260,4130
Uttar Pradesh,Muradabad,Sambhal,Banana - Green,Banana - Green,300,420,360
Uttar Pradesh,Muradabad,Sambhal,Brinjal,Other,390,520,460
Uttar Pradesh,Muradabad,Sambhal,Cabbage,Other,200,470,260
Uttar Pradesh,Muradabad,Sambhal,Onion,Red,470,610,530
Uttar Pradesh,Muradabad,Sambhal,Paddy(Dhan)(Common),Paddy,1928,1945,1932
Uttar Pradesh,Muradabad,Sambhal,Peas(Dry),Other,360,560,400
Uttar Pradesh,Muradabad,Sambhal,Potato,Desi,410,500,460
Uttar Pradesh,Muradabad,Sambhal,Tomato,Deshi,360,535,450
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Apple,Delicious,5800,5850,5820
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Banana - Green,Banana - Green,1260,1340,1310
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Barley (Jau),Dara,1450,1950,1940
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Bottle gourd,Bottle Gourd,1250,1300,1280
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Brinjal,Brinjal,1000,1060,1030
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Carrot,Carrot,600,660,630
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Cauliflower,Cauliflower,650,720,700
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Garlic,Garlic,2050,2100,2090
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Green Chilli,Green Chilly,2230,2300,2260
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Gur(Jaggery),Yellow,2400,2600,2510
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Lemon,Lemon,2620,2700,2660
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Maize,Yellow,1700,1950,1930
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Mousambi(Sweet Lime),Mousambi,2560,2650,2610
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Mustard,Mustard,4050,4130,4100
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Mustard Oil,Mustard Oil,9230,9285,9270
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Onion,Red,830,920,890
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Papaya,Papaya,1130,1200,1170
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Potato,Desi,600,650,615
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Pumpkin,Pumpkin,750,830,800
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Rice,III,2650,2725,2700
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Tomato,Tomato,1030,1100,1070
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Wheat,Dara,1750,1980,1965
Uttar Pradesh,Muzaffarnagar,Shahpur,Apple,Apple,0,0,2600
Uttar Pradesh,Muzaffarnagar,Shahpur,Bottle gourd,Bottle Gourd,0,0,420
Uttar Pradesh,Muzaffarnagar,Shahpur,Carrot,Carrot,0,0,490
Uttar Pradesh,Muzaffarnagar,Shahpur,Green Chilli,Green Chilly,0,0,1005
Uttar Pradesh,Muzaffarnagar,Shahpur,Gur(Jaggery),Yellow,0,0,2240
Uttar Pradesh,Muzaffarnagar,Shahpur,Onion,Onion,0,0,980
Uttar Pradesh,Muzaffarnagar,Shahpur,Plum,Plum,0,0,570
Uttar Pradesh,Muzaffarnagar,Shahpur,Pumpkin,Pumpkin,0,0,400
Uttar Pradesh,Muzaffarnagar,Shahpur,Raddish,Raddish,0,0,330
Uttar Pradesh,Muzaffarnagar,Shahpur,Rice,Common,0,0,3900
Uttar Pradesh,Muzaffarnagar,Shahpur,Wheat,Other,0,0,1900
Uttar Pradesh,Muzaffarnagar,Thanabhawan,Ber(Zizyphus/Borehannu),Other,1000,1200,1150
Uttar Pradesh,Muzaffarnagar,Thanabhawan,Bhindi(Ladies Finger),Bhindi,1000,1200,1150
Uttar Pradesh,Muzaffarnagar,Thanabhawan,Brinjal,Brinjal,400,500,440
Uttar Pradesh,Muzaffarnagar,Thanabhawan,Carrot,Carrot,400,500,440
Uttar Pradesh,Muzaffarnagar,Thanabhawan,Cauliflower,Local,300,400,340
Uttar Pradesh,Muzaffarnagar,Thanabhawan,Cucumbar(Kheera),Cucumbar,800,1000,900
Uttar Pradesh,Muzaffarnagar,Thanabhawan,Green Chilli,Green Chilly,1000,1200,1100
Uttar Pradesh,Muzaffarnagar,Thanabhawan,Green Peas,Green Peas,1000,1200,1100
Uttar Pradesh,Muzaffarnagar,Thanabhawan,Lemon,Lemon,3000,3200,3100
Uttar Pradesh,Muzaffarnagar,Thanabhawan,Onion,Red,1000,1200,1100
Uttar Pradesh,Muzaffarnagar,Thanabhawan,Papaya,Papaya,800,1000,900
Uttar Pradesh,Muzaffarnagar,Thanabhawan,Potato,Local,400,500,440
Uttar Pradesh,Muzaffarnagar,Thanabhawan,Pumpkin,Pumpkin,400,500,470
Uttar Pradesh,Muzaffarnagar,Thanabhawan,Raddish,Raddish,250,300,260
Uttar Pradesh,Muzaffarnagar,Thanabhawan,Tomato,Local,800,1000,900
Uttar Pradesh,Muzaffarnagar,Thanabhawan,Wood,Other,250,300,295
Uttar Pradesh,Raebarelli,Lalganj,Paddy(Dhan)(Common),Common,1750,1750,1750
Uttar Pradesh,Raebarelli,Lalganj,Potato,Desi,450,550,500
Uttar Pradesh,Rampur,Milak,Mustard,Mustard,3300,3400,3350
Uttar Pradesh,Rampur,Milak,Potato,Desi,480,510,495
Uttar Pradesh,Rampur,Milak,Wheat,Other,1900,1910,1905
Uttar Pradesh,Saharanpur,Chutmalpur,Apple,Apple,3850,4100,3950
Uttar Pradesh,Saharanpur,Chutmalpur,Banana,Banana - Ripe,1150,1250,1200
Uttar Pradesh,Saharanpur,Chutmalpur,Cabbage,Cabbage,480,600,520
Uttar Pradesh,Saharanpur,Chutmalpur,Carrot,Carrot,450,600,500
Uttar Pradesh,Saharanpur,Chutmalpur,Ginger(Green),Green Ginger,3700,3900,3800
Uttar Pradesh,Saharanpur,Chutmalpur,Green Chilli,Green Chilly,2150,2350,2250
Uttar Pradesh,Saharanpur,Chutmalpur,Onion,Onion,920,1130,1050
Uttar Pradesh,Saharanpur,Chutmalpur,Peas cod,Peas cod,820,980,900
Uttar Pradesh,Saharanpur,Chutmalpur,Potato,Potato,480,620,560
Uttar Pradesh,Saharanpur,Chutmalpur,Raddish,Raddish,360,480,420
Uttar Pradesh,Saharanpur,Chutmalpur,Tomato,Tomato,980,1260,1120
Uttar Pradesh,Saharanpur,Devband,Bottle gourd,Bottle Gourd,500,650,600
Uttar Pradesh,Saharanpur,Devband,Brinjal,Arkasheela Mattigulla,450,540,500
Uttar Pradesh,Saharanpur,Devband,Carrot,Carrot,300,450,360
Uttar Pradesh,Saharanpur,Devband,Cauliflower,African Sarson,200,300,250
Uttar Pradesh,Saharanpur,Devband,Cucumbar(Kheera),Cucumbar,600,750,700
Uttar Pradesh,Saharanpur,Devband,Ginger(Green),Green Ginger,3100,3300,3200
Uttar Pradesh,Saharanpur,Devband,Green Chilli,Green Chilly,1200,1350,1300
Uttar Pradesh,Saharanpur,Devband,Onion,Red,450,600,500
Uttar Pradesh,Saharanpur,Devband,Papaya (Raw),Other,600,800,700
Uttar Pradesh,Saharanpur,Devband,Potato,Desi,250,300,280
Uttar Pradesh,Saharanpur,Devband,Tomato,Deshi,450,550,500
Uttar Pradesh,Saharanpur,Gangoh,Apple,Kasmir/Shimla - II,6445,6500,6475
Uttar Pradesh,Saharanpur,Gangoh,Banana,Medium,1140,1180,1165
Uttar Pradesh,Saharanpur,Gangoh,Brinjal,Round/Long,645,670,660
Uttar Pradesh,Saharanpur,Gangoh,Cabbage,Cabbage,435,465,450
Uttar Pradesh,Saharanpur,Gangoh,Carrot,Carrot,440,455,445
Uttar Pradesh,Saharanpur,Gangoh,Field Pea,Field Pea,1345,1370,1360
Uttar Pradesh,Saharanpur,Gangoh,Garlic,Garlic,1875,1910,1890
Uttar Pradesh,Saharanpur,Gangoh,Ginger(Green),Green Ginger,2730,2755,2745
Uttar Pradesh,Saharanpur,Gangoh,Green Chilli,Green Chilly,2025,2055,2040
Uttar Pradesh,Saharanpur,Gangoh,Guava,Guava,1855,1955,1945
Uttar Pradesh,Saharanpur,Gangoh,Gur(Jaggery),Disara,2425,2475,2450
Uttar Pradesh,Saharanpur,Gangoh,Onion,Red,1430,1455,1440
Uttar Pradesh,Saharanpur,Gangoh,Papaya,Papaya,1730,1755,1745
Uttar Pradesh,Saharanpur,Gangoh,Potato,Desi,530,555,545
Uttar Pradesh,Saharanpur,Gangoh,Pumpkin,Pumpkin,645,660,650
Uttar Pradesh,Saharanpur,Gangoh,Raddish,Raddish,285,310,295
Uttar Pradesh,Saharanpur,Gangoh,Sweet Potato,Sweet Potato,1125,1160,1145
Uttar Pradesh,Saharanpur,Gangoh,Tomato,Deshi,1325,1350,1340
Uttar Pradesh,Saharanpur,Gangoh,Wheat,Dara,1745,1770,1760
Uttar Pradesh,Saharanpur,Gangoh,Wood,Beete (Rose),415,450,440
Uttar Pradesh,Saharanpur,Nakud,Banana - Green,Banana - Green,1000,1200,1100
Uttar Pradesh,Saharanpur,Nakud,Cabbage,Cabbage,400,500,450
Uttar Pradesh,Saharanpur,Nakud,Cauliflower,Cauliflower,400,500,440
Uttar Pradesh,Saharanpur,Nakud,Green Peas,Other,1100,1200,1150
Uttar Pradesh,Saharanpur,Nakud,Onion,1st Sort,1000,1200,1120
Uttar Pradesh,Saharanpur,Nakud,Potato,Other,500,600,540
Uttar Pradesh,Saharanpur,Nakud,Raddish,Other,300,400,360
Uttar Pradesh,Saharanpur,Nakud,Wood,Other,250,300,280
Uttar Pradesh,Saharanpur,Nanuta,Apple,Apple,4700,5000,4900
Uttar Pradesh,Saharanpur,Nanuta,Banana,Medium,1200,1400,1300
Uttar Pradesh,Saharanpur,Nanuta,Banana - Green,Banana - Green,900,1100,1000
Uttar Pradesh,Saharanpur,Nanuta,Bottle gourd,Bottle Gourd,800,900,850
Uttar Pradesh,Saharanpur,Nanuta,Brinjal,Round/Long,900,1000,950
Uttar Pradesh,Saharanpur,Nanuta,Cabbage,Cabbage,300,500,400
Uttar Pradesh,Saharanpur,Nanuta,Carrot,Carrot,400,550,500
Uttar Pradesh,Saharanpur,Nanuta,Green Chilli,Green Chilly,1200,1300,1250
Uttar Pradesh,Saharanpur,Nanuta,Groundnut,Hybrid,4800,5000,4900
Uttar Pradesh,Saharanpur,Nanuta,Guava,Guava,1300,1450,1400
Uttar Pradesh,Saharanpur,Nanuta,Mustard,Sarson(Black),3800,4100,4000
Uttar Pradesh,Saharanpur,Nanuta,Onion,Red,1000,1200,1100
Uttar Pradesh,Saharanpur,Nanuta,Papaya,Papaya,1200,1500,1300
Uttar Pradesh,Saharanpur,Nanuta,Peas Wet,Other,900,1050,1000
Uttar Pradesh,Saharanpur,Nanuta,Potato,Desi,400,600,500
Uttar Pradesh,Saharanpur,Nanuta,Pumpkin,Pumpkin,350,500,400
Uttar Pradesh,Saharanpur,Nanuta,Raddish,Raddish,300,450,400
Uttar Pradesh,Saharanpur,Nanuta,Tomato,Tomato,900,1050,1000
Uttar Pradesh,Saharanpur,Nanuta,Wheat,Dara,1800,2000,1900
Uttar Pradesh,Saharanpur,Nanuta,Wood,Other,350,500,450
Uttar Pradesh,Saharanpur,Sultanpurchilkana,Banana - Green,Banana - Green,600,800,700
Uttar Pradesh,Saharanpur,Sultanpurchilkana,Bottle gourd,Bottle Gourd,700,900,800
Uttar Pradesh,Saharanpur,Sultanpurchilkana,Brinjal,Brinjal,600,800,700
Uttar Pradesh,Saharanpur,Sultanpurchilkana,Carrot,Carrot,400,500,450
Uttar Pradesh,Saharanpur,Sultanpurchilkana,Cauliflower,Cauliflower,400,600,500
Uttar Pradesh,Saharanpur,Sultanpurchilkana,Green Chilli,Green Chilly,1100,1300,1200
Uttar Pradesh,Saharanpur,Sultanpurchilkana,Green Peas,Green Peas,700,900,800
Uttar Pradesh,Saharanpur,Sultanpurchilkana,Onion,Red,600,800,700
Uttar Pradesh,Saharanpur,Sultanpurchilkana,Papaya,Papaya,700,900,800
Uttar Pradesh,Shahjahanpur,Jalalabad,Brinjal,Round/Long,460,480,470
Uttar Pradesh,Shahjahanpur,Jalalabad,Cauliflower,Cauliflower,390,410,400
Uttar Pradesh,Shahjahanpur,Jalalabad,Colacasia,Colacasia,1500,1600,1550
Uttar Pradesh,Shahjahanpur,Jalalabad,Potato,Potato,440,480,460
Uttar Pradesh,Shahjahanpur,Jalalabad,Raddish,Raddish,300,340,320
Uttar Pradesh,Shahjahanpur,Jalalabad,Tomato,Tomato,680,720,700
Uttar Pradesh,Sitapur,Viswan,Gur(Jaggery),Other,2000,2100,2050
Uttar Pradesh,Sitapur,Viswan,Lentil (Masur)(Whole),Other,4200,4300,4250
Uttar Pradesh,Sitapur,Viswan,Onion,Other,600,800,700
Uttar Pradesh,Sitapur,Viswan,Potato,Desi,500,700,600
Uttar Pradesh,Sitapur,Viswan,Wheat,Other,1700,1800,1750
Uttar Pradesh,Sitapur,Viswan,Wood,Other,200,380,240
Uttar Pradesh,Sonbhadra,Dudhi,Cauliflower,Cauliflower,400,500,500
Uttar Pradesh,Sonbhadra,Dudhi,Peas Wet,Peas Wet,700,800,800
Uttar Pradesh,Sonbhadra,Dudhi,Raddish,Raddish,500,600,600
Uttar Pradesh,Sonbhadra,Robertsganj,Arhar Dal(Tur Dal),Arhar Dal(Tur),6700,6730,6715
Uttar Pradesh,Sonbhadra,Robertsganj,Barley (Jau),Dara,1650,1750,1700
Uttar Pradesh,Sonbhadra,Robertsganj,Bengal Gram(Gram)(Whole),Desi (Whole),5050,5100,5075
Uttar Pradesh,Sonbhadra,Robertsganj,Bottle gourd,Bottle Gourd,850,900,885
Uttar Pradesh,Sonbhadra,Robertsganj,Brinjal,Brinjal,750,800,785
Uttar Pradesh,Sonbhadra,Robertsganj,Cauliflower,Cauliflower,450,530,490
Uttar Pradesh,Sonbhadra,Robertsganj,Garlic,Garlic,1750,1840,1810
Uttar Pradesh,Sonbhadra,Robertsganj,Green Chilli,Green Chilly,1600,1700,1650
Uttar Pradesh,Sonbhadra,Robertsganj,Gur(Jaggery),Red,3200,3240,3220
Uttar Pradesh,Sonbhadra,Robertsganj,Mustard,Lohi Black,4000,4070,4035
Uttar Pradesh,Sonbhadra,Robertsganj,Onion,Red,800,850,815
Uttar Pradesh,Sonbhadra,Robertsganj,Potato,Potato,640,700,660
Uttar Pradesh,Sonbhadra,Robertsganj,Rice,III,2220,2260,2240
Uttar Pradesh,Sonbhadra,Robertsganj,Tomato,Hybrid,450,500,475
Uttar Pradesh,Sonbhadra,Robertsganj,Wheat,Dara,1880,1930,1910
Uttrakhand,Dehradoon,Dehradoon,Apple,Apple,2800,4250,3050
Uttrakhand,Dehradoon,Dehradoon,Banana,Other,700,800,750
Uttrakhand,Dehradoon,Dehradoon,Cabbage,Other,350,500,400
Uttrakhand,Dehradoon,Dehradoon,Carrot,Other,600,800,700
Uttrakhand,Dehradoon,Dehradoon,Cauliflower,Other,400,600,550
Uttrakhand,Dehradoon,Dehradoon,Garlic,Other,1200,1400,1350
Uttrakhand,Dehradoon,Dehradoon,Grapes,Other,1650,2350,1800
